course,haccuracy,latitude,longitude,speed,time,nickname,At,d,v
125.5078125,10.0,41.35263105392582,2.113859653474869,0.0,2018-11-08 14:02:30,bel_1313_peu,4.0,0.48395615937161296,0.12098903984290324
224.6484375,10.0,41.3526267791552,2.1138585638274567,0.1599999964237213,2018-11-08 14:02:34,bel_1313_peu,3.0,1.5734130625891127,0.5244710208630375
197.9296875,10.0,41.35262283966071,2.113840458916606,0.0,2018-11-08 14:02:37,bel_1313_peu,2.0,2.918128143045198,1.459064071522599
305.15625,10.0,41.35264513552315,2.113822018729629,0.550000011920929,2018-11-08 14:02:39,bel_1313_peu,2.0,2.1380861368233512,1.0690430684116756
259.8046875,10.0,41.35265854656822,2.113803662361683,0.550000011920929,2018-11-08 14:02:41,bel_1313_peu,3.0,1.0666642176516006,0.3555547392172002
62.9296875,10.0,41.35266659319527,2.1137967053820508,1.1299999952316284,2018-11-08 14:02:44,bel_1313_peu,3.0,2.9306207106959343,0.9768735702319781
354.0234375,10.0,41.35268943388141,2.11381422355968,0.3899999856948852,2018-11-08 14:02:47,bel_1313_peu,4.0,1.2356465183711294,0.30891162959278234
197.578125,10.0,41.35270053990311,2.113813720645489,0.25,2018-11-08 14:02:51,bel_1313_peu,4.0,1.957014444254381,0.4892536110635953
249.2578125,10.0,41.35269182272381,2.113793352620782,0.2000000029802322,2018-11-08 14:02:55,bel_1313_peu,4.0,1.8616649976131743,0.46541624940329357
246.796875,10.0,41.352693918199606,2.1137712243964093,0.2199999988079071,2018-11-08 14:02:59,bel_1313_peu,1.0,2.182578239855576,2.182578239855576
224.6484375,10.0,41.35267816022164,2.1137556340565102,0.9100000262260436,2018-11-08 14:03:00,bel_1313_peu,2.0,2.7180435832757603,1.3590217916378802
199.3359375,10.0,41.3526545232547,2.1137473359723704,0.2300000041723251,2018-11-08 14:03:02,bel_1313_peu,2.0,2.0361953649896827,1.0180976824948413
113.203125,10.0,41.35264098648108,2.113763764502586,0.6299999952316284,2018-11-08 14:03:04,bel_1313_peu,2.0,2.194637490735109,1.0973187453675546
79.8046875,10.0,41.35263172447807,2.113786982374372,0.4300000071525574,2018-11-08 14:03:06,bel_1313_peu,3.0,0.8709205292330777,0.29030684307769256
57.3046875,10.0,41.3526241388557,2.113789580764355,0.209999993443489,2018-11-08 14:03:09,bel_1313_peu,3.0,2.544734392250317,0.8482447974167724
263.3203125,10.0,41.35260486047841,2.1137731522341388,0.4900000095367431,2018-11-08 14:03:12,bel_1313_peu,2.0,2.187400039066974,1.093700019533487
291.796875,10.0,41.35259890932716,2.113748174162688,0.4900000095367431,2018-11-08 14:03:14,bel_1313_peu,2.0,2.3707990355983166,1.1853995177991583
280.8984375,10.0,41.35259614329911,2.113720010968031,0.6100000143051147,2018-11-08 14:03:16,bel_1313_peu,3.0,4.598752423042319,1.5329174743474396
212.34375,10.0,41.35256253186739,2.113687908278884,0.2899999916553497,2018-11-08 14:03:19,bel_1313_peu,2.0,2.9779043844364343,1.4889521922182172
200.390625,10.0,41.35253705088175,2.113676927985729,0.4699999988079071,2018-11-08 14:03:21,bel_1313_peu,4.0,1.774044632501861,0.44351115812546527
21.09375,10.0,41.35252267591781,2.113686148079218,0.25,2018-11-08 14:03:25,bel_1313_peu,2.0,2.4233361661417385,1.2116680830708693
20.390625,10.0,41.35254287630445,2.113697044553341,1.4600000381469729,2018-11-08 14:03:27,bel_1313_peu,3.0,3.0014276055769336,1.0004758685256445
89.296875,30.0,41.35254283439494,2.113733002917947,0.9800000190734864,2018-11-08 14:03:30,bel_1313_peu,2.0,3.9697168566784824,1.9848584283392412
98.4375,10.0,41.352522927374906,2.113772481681885,1.340000033378601,2018-11-08 14:03:32,bel_1313_peu,1.0,2.6898626509126897,2.6898626509126897
75.234375,10.0,41.35251886215187,2.113804249094905,1.340000033378601,2018-11-08 14:03:33,bel_1313_peu,1.0,2.203735327800506,2.203735327800506
63.28125,10.0,41.35252108335621,2.113830484451832,1.3799999952316284,2018-11-08 14:03:34,bel_1313_peu,2.0,3.5998099281736327,1.7999049640868163
65.7421875,10.0,41.35251961652315,2.113873567434134,1.309999942779541,2018-11-08 14:03:36,bel_1313_peu,1.0,2.233425271410318,2.233425271410318
71.71875,10.0,41.35251785632349,2.11390022188622,1.309999942779541,2018-11-08 14:03:37,bel_1313_peu,1.0,2.0805856551458772,2.0805856551458772
62.9296875,10.0,41.35251605421431,2.113925032319607,1.309999942779541,2018-11-08 14:03:38,bel_1313_peu,1.0,2.09242143836358,2.09242143836358
79.453125,10.0,41.35251563511915,2.11395009421009,1.5700000524520874,2018-11-08 14:03:39,bel_1313_peu,1.0,2.0986187986957043,2.0986187986957043
81.5625,10.0,41.352514126376576,2.113975156100573,1.5700000524520874,2018-11-08 14:03:40,bel_1313_peu,1.0,2.2481362138395022,2.2481362138395022
81.5625,10.0,41.352511695624656,2.11400189437169,1.5700000524520874,2018-11-08 14:03:41,bel_1313_peu,1.0,2.4373638152538235,2.4373638152538235
82.6171875,10.0,41.35250913914419,2.114030895756664,1.7699999809265137,2018-11-08 14:03:42,bel_1313_peu,1.0,2.245102453100455,2.245102453100455
84.7265625,10.0,41.35250763040162,2.1140577178468125,1.809999942779541,2018-11-08 14:03:43,bel_1313_peu,1.0,2.184506298522946,2.184506298522946
74.53125,10.0,41.35250528346873,2.1140837017466443,1.590000033378601,2018-11-08 14:03:44,bel_1313_peu,1.0,2.096885099835325,2.096885099835325
