course,haccuracy,latitude,longitude,speed,time,nickname,At,d,v
313.2056463537253,32.00483309472351,41.31538016832439,2.0233598769198258,0.3313296735286712,2018-11-05 18:22:14,SGV_0101_PEU,1.0,3.1660326406514523,3.1660326406514523
341.6339591888289,32.00483309472351,41.315396260351605,2.0233286031537654,0.5766804814338684,2018-11-05 18:22:15,SGV_0101_PEU,1.0,2.569215574560872,2.569215574560872
8.860700249872709,32.00483309472351,41.31541436506908,2.023309490019133,0.6537120938301086,2018-11-05 18:22:16,SGV_0101_PEU,1.0,2.4483298610632507,2.4483298610632507
321.26740059336134,32.00483309472351,41.315421113293326,2.0232815854304618,0.1835764199495315,2018-11-05 18:22:17,SGV_0101_PEU,3.0,2.759930635629477,0.9199768785431589
308.6100765140872,32.00483309472351,41.31543309451858,2.023252644138292,0.540099561214447,2018-11-05 18:22:20,SGV_0101_PEU,2.0,2.613856483301236,1.306928241650618
317.0905213498451,32.00483309472351,41.31544198671738,2.0232236724870583,0.7184579372406006,2018-11-05 18:22:22,SGV_0101_PEU,2.0,3.325844265683183,1.6629221328415915
305.95045549279763,32.00483309472351,41.31546298560591,2.0231953145881336,0.7184579372406006,2018-11-05 18:22:24,SGV_0101_PEU,2.0,2.868816444859082,1.434408222429541
305.61787992173134,32.00483309472351,41.31548174796122,2.023171736745074,0.2568885087966919,2018-11-05 18:22:26,SGV_0101_PEU,2.0,5.622086937601782,2.811043468800891
304.6531840033588,32.00483309472351,41.31549737871828,2.0231077175982835,0.7868970036506653,2018-11-05 18:22:28,SGV_0101_PEU,1.0,3.775451871599784,3.775451871599784
299.4716932159604,32.00483309472351,41.31550720095813,2.023064444627113,0.7868970036506653,2018-11-05 18:22:29,SGV_0101_PEU,1.0,2.8820917249191,2.8820917249191
295.6291107511812,32.00483309472351,41.315501651264526,2.0230307358575903,0.8529828190803528,2018-11-05 18:22:30,SGV_0101_PEU,1.0,2.1721273408799058,2.1721273408799058
295.593265918417,32.00483309472351,41.31550196489975,2.0230047309732506,0.8529828190803528,2018-11-05 18:22:31,SGV_0101_PEU,1.0,2.8946779596048553,2.8946779596048553
294.5762234302454,32.00483309472351,41.31549691083799,2.0229707306623577,1.000889539718628,2018-11-05 18:22:32,SGV_0101_PEU,2.0,3.4434125591357283,1.7217062795678642
300.29606972802424,32.00483309472351,41.31551590183734,2.022938163719417,0.599570095539093,2018-11-05 18:22:34,SGV_0101_PEU,2.0,3.3127885624049545,1.6563942812024772
297.4000695199388,32.00483309472351,41.31553839147404,2.0229121478587917,0.5844071507453918,2018-11-05 18:22:36,SGV_0101_PEU,1.0,3.9007379186605196,3.9007379186605196
301.94179014816046,32.00483309472351,41.31553297143077,2.0228660027052725,0.8887705206871033,2018-11-05 18:22:37,SGV_0101_PEU,2.0,4.174009965542531,2.0870049827712656
302.1301394447127,32.00483309472351,41.3155491180026,2.022820884451469,0.8887705206871033,2018-11-05 18:22:39,SGV_0101_PEU,2.0,3.4779999039025027,1.7389999519512513
301.1986109249497,32.00483309472351,41.31555881380853,2.022781291478571,0.8573048114776611,2018-11-05 18:22:41,SGV_0101_PEU,2.0,2.0594649337928086,1.0297324668964043
301.3661144841551,32.00483309472351,41.31557575838317,2.02277133554701,0.5081021785736084,2018-11-05 18:22:43,SGV_0101_PEU,2.0,2.299948501011367,1.1499742505056836
336.8105615592359,32.00483309472351,41.31558695522109,2.0227481806854954,0.6763179898262024,2018-11-05 18:22:45,SGV_0101_PEU,2.0,3.6281115386217406,1.8140557693108703
315.3998309642135,32.00483309472351,41.31561339748231,2.022722729580026,0.8977364301681519,2018-11-05 18:22:47,SGV_0101_PEU,2.0,3.5585812718111645,1.7792906359055822
316.1509332068615,32.00483309472351,41.31563642193052,2.022693135367239,0.7605931162834167,2018-11-05 18:22:49,SGV_0101_PEU,2.0,2.622994406042966,1.311497203021483
315.40406568149893,32.00483309472351,41.31565324022823,2.022671112993144,0.7605931162834167,2018-11-05 18:22:51,SGV_0101_PEU,2.0,2.4613965822621635,1.2306982911310818
317.8258048743753,32.00483309472351,41.31566836564393,2.0226495944083447,0.6363697648048401,2018-11-05 18:22:53,SGV_0101_PEU,2.0,2.933058858356198,1.466529429178099
313.73703507115226,32.00483309472351,41.31568674705047,2.0226244063516474,0.6328547596931458,2018-11-05 18:22:55,SGV_0101_PEU,2.0,2.463435474338443,1.2317177371692214
317.931891372564,32.00483309472351,41.315700724792464,2.022601521906876,0.7601779699325562,2018-11-05 18:22:57,SGV_0101_PEU,2.0,2.790819267541143,1.3954096337705715
310.54689959664944,32.00483309472351,41.31571704926711,2.0225761396471102,1.0342223644256592,2018-11-05 18:22:59,SGV_0101_PEU,2.0,2.5589719568229414,1.2794859784114707
319.0102416387256,32.00483309472351,41.315735748895634,2.0225582798779285,0.7288774847984314,2018-11-05 18:23:01,SGV_0101_PEU,2.0,2.368324732362887,1.1841623661814435
314.3834441742023,32.00483309472351,41.31575557625531,2.022547922467353,0.6281753778457642,2018-11-05 18:23:03,SGV_0101_PEU,3.0,2.7230510995946084,0.9076836998648695
298.0214254891132,32.00483309472351,41.31576308030072,2.022516886016952,0.8198427557945251,2018-11-05 18:23:06,SGV_0101_PEU,2.0,2.545134109071334,1.272567054535667
299.0883283582259,32.00483309472351,41.31576925554609,2.0224875414510017,0.4895975291728973,2018-11-05 18:23:08,SGV_0101_PEU,4.0,3.2457000360557036,0.8114250090139259
