course,haccuracy,latitude,longitude,speed,time,nickname,At,d,v
68.9,3.216,41.4196503,2.15924104,0.66,2018-11-15 07:03:01,ift_1201_peu,1.0,1.406176960905145,1.406176960905145
41.4,3.216,41.41965514,2.15925662,0.96,2018-11-15 07:03:02,ift_1201_peu,1.0,1.1831929559592083,1.1831929559592083
45.6,3.216,41.41965663,2.15927067,0.88,2018-11-15 07:03:03,ift_1201_peu,1.0,0.9650108535557501,0.9650108535557501
45.3,3.216,41.41966474,2.15927479,0.78,2018-11-15 07:03:04,ift_1201_peu,1.0,0.4735531322162494,0.4735531322162494
346.1,3.216,41.41966746,2.15927042,0.45,2018-11-15 07:03:05,ift_1201_peu,1.0,1.161357883948236,1.161357883948236
92.8,3.216,41.41966575,2.15928416,0.88,2018-11-15 07:03:06,ift_1201_peu,1.0,1.5412890681396887,1.5412890681396887
102.5,3.216,41.41966671,2.1593026,0.63,2018-11-15 07:03:07,ift_1201_peu,1.0,0.8110954719967257,0.8110954719967257
58.5,3.216,41.41967399,2.15930199,0.4,2018-11-15 07:03:08,ift_1201_peu,1.0,0.3899945172791561,0.3899945172791561
79.0,3.216,41.41967176,2.1593056,0.6,2018-11-15 07:03:09,ift_1201_peu,1.0,0.4361853424547069,0.4361853424547069
73.1,3.216,41.41967168,2.15931083,0.49,2018-11-15 07:03:10,ift_1201_peu,1.0,0.7815445877995911,0.7815445877995911
81.8,3.216,41.41967412,2.15931962,0.92,2018-11-15 07:03:11,ift_1201_peu,1.0,1.2004553613316467,1.2004553613316467
63.9,3.216,41.41967997,2.15933172,1.29,2018-11-15 07:03:12,ift_1201_peu,1.0,1.7544204171607074,1.7544204171607074
52.3,4.288,41.41969136,2.15934628,1.67,2018-11-15 07:03:13,ift_1201_peu,1.0,1.6464079977542077,1.6464079977542077
44.2,3.216,41.41970284,2.15935875,1.33,2018-11-15 07:03:14,ift_1201_peu,1.0,1.280229628482425,1.280229628482425
46.3,4.288,41.41971157,2.15936876,1.13,2018-11-15 07:03:15,ift_1201_peu,1.0,0.9474372178103021,0.9474372178103021
46.2,5.36,41.41971872,2.15937494,0.83,2018-11-15 07:03:16,ift_1201_peu,1.0,0.7346238277863714,0.7346238277863714
44.6,5.36,41.41972426,2.15937974,0.76,2018-11-15 07:03:17,ift_1201_peu,1.0,1.0766660956349583,1.0766660956349583
39.5,5.36,41.41973243,2.15938667,1.15,2018-11-15 07:03:18,ift_1201_peu,1.0,1.3931017295038366,1.3931017295038366
45.2,5.36,41.41974174,2.15939785,1.19,2018-11-15 07:03:19,ift_1201_peu,1.0,1.2656046347001688,1.2656046347001688
43.6,5.36,41.41974626,2.15941178,1.08,2018-11-15 07:03:20,ift_1201_peu,1.0,0.9482856771123588,0.9482856771123588
44.3,4.288,41.41975018,2.15942188,0.78,2018-11-15 07:03:21,ift_1201_peu,1.0,0.8698533632253473,0.8698533632253473
35.5,5.36,41.419757,2.15942699,0.94,2018-11-15 07:03:22,ift_1201_peu,1.0,0.7767304294302461,0.7767304294302461
35.2,4.288,41.41976222,2.15943318,0.78,2018-11-15 07:03:23,ift_1201_peu,1.0,1.01993367254673,1.01993367254673
28.4,4.288,41.41977079,2.15943754,1.03,2018-11-15 07:03:24,ift_1201_peu,1.0,0.7418492557770083,0.7418492557770083
28.4,3.216,41.41977581,2.1594434,0.77,2018-11-15 07:03:25,ift_1201_peu,1.0,0.6191630378142617,0.6191630378142617
28.9,3.216,41.41977964,2.15944879,0.71,2018-11-15 07:03:26,ift_1201_peu,1.0,0.8954714207231927,0.8954714207231927
41.0,3.216,41.41978418,2.15945766,0.94,2018-11-15 07:03:27,ift_1201_peu,1.0,1.025385868237767,1.025385868237767
48.3,4.288,41.41978964,2.15946757,0.92,2018-11-15 07:03:28,ift_1201_peu,1.0,1.2094914504221903,1.2094914504221903
52.7,4.288,41.4197961,2.15947924,0.69,2018-11-15 07:03:29,ift_1201_peu,1.0,1.1794483976763734,1.1794483976763734
55.0,4.288,41.4198025,2.15949052,0.65,2018-11-15 07:03:30,ift_1201_peu,1.0,0.9695269142020132,0.9695269142020132
73.3,4.288,41.41980605,2.15950114,0.61,2018-11-15 07:03:31,ift_1201_peu,1.0,1.0059372910672217,1.0059372910672217
81.0,4.288,41.41980901,2.15951254,0.79,2018-11-15 07:03:32,ift_1201_peu,1.0,0.8349899513955521,0.8349899513955521
73.6,4.288,41.41980998,2.15952247,0.8,2018-11-15 07:03:33,ift_1201_peu,1.0,1.2304561221436365,1.2304561221436365
49.3,3.216,41.41981534,2.15953538,1.35,2018-11-15 07:03:34,ift_1201_peu,1.0,1.3415904533652532,1.3415904533652532
37.0,4.288,41.41982355,2.15954717,1.02,2018-11-15 07:03:35,ift_1201_peu,1.0,1.2297950448312815,1.2297950448312815
40.1,5.36,41.41982998,2.15955917,0.97,2018-11-15 07:03:36,ift_1201_peu,1.0,1.1761824989493062,1.1761824989493062
46.4,6.432,41.41983491,2.15957165,0.98,2018-11-15 07:03:37,ift_1201_peu,1.0,1.8779518307618197,1.8779518307618197
60.7,8.576,41.41983959,2.15959329,1.68,2018-11-15 07:03:38,ift_1201_peu,1.0,2.0135412961577432,2.0135412961577432
65.4,8.576,41.41984506,2.15961631,1.39,2018-11-15 07:03:39,ift_1201_peu,1.0,1.6457187585566782,1.6457187585566782
69.3,7.504,41.41984826,2.15963558,1.09,2018-11-15 07:03:40,ift_1201_peu,1.0,1.378543565939096,1.378543565939096
70.1,7.504,41.41984915,2.15965207,0.85,2018-11-15 07:03:41,ift_1201_peu,1.0,1.4501690336870425,1.4501690336870425
78.1,8.576,41.41984727,2.15966928,0.86,2018-11-15 07:03:42,ift_1201_peu,1.0,1.971584978194502,1.971584978194502
84.7,10.72,41.41984531,2.15969278,1.28,2018-11-15 07:03:43,ift_1201_peu,1.0,1.7714069364324885,1.7714069364324885
77.8,10.72,41.41985015,2.15971302,1.18,2018-11-15 07:03:44,ift_1201_peu,1.0,1.8946980029753941,1.8946980029753941
76.8,9.648001,41.41984747,2.15973546,1.29,2018-11-15 07:03:45,ift_1201_peu,1.0,1.4580804035229114,1.4580804035229114
70.5,7.504,41.4198469,2.15975293,0.92,2018-11-15 07:03:46,ift_1201_peu,1.0,1.294140486790261,1.294140486790261
72.7,7.504,41.41984862,2.15976828,1.0,2018-11-15 07:03:47,ift_1201_peu,1.0,1.3480112913230673,1.3480112913230673
50.1,7.504,41.41985463,2.15978232,1.41,2018-11-15 07:03:48,ift_1201_peu,1.0,1.1033875689663395,1.1033875689663395
45.3,7.504,41.41986059,2.1597929,0.76,2018-11-15 07:03:49,ift_1201_peu,1.0,0.9873986871456869,0.9873986871456869
33.2,7.504,41.41986441,2.15980359,1.17,2018-11-15 07:03:50,ift_1201_peu,1.0,1.0576735985137555,1.0576735985137555
36.2,6.432,41.41986803,2.15981532,0.95,2018-11-15 07:03:51,ift_1201_peu,1.0,0.9896118825627569,0.9896118825627569
32.1,6.432,41.41986524,2.15982659,0.88,2018-11-15 07:03:52,ift_1201_peu,1.0,1.2346124657752104,1.2346124657752104
52.6,6.432,41.41985803,2.15983785,0.73,2018-11-15 07:03:53,ift_1201_peu,1.0,1.1703326869842774,1.1703326869842774
76.3,5.36,41.41984991,2.15984678,0.46,2018-11-15 07:03:54,ift_1201_peu,1.0,1.072788079593622,1.072788079593622
95.5,5.36,41.41984312,2.15985592,0.69,2018-11-15 07:03:55,ift_1201_peu,1.0,0.8278186980627643,0.8278186980627643
85.1,5.36,41.4198415,2.15986561,0.81,2018-11-15 07:03:56,ift_1201_peu,1.0,0.5839866535036956,0.5839866535036956
