course,haccuracy,latitude,longitude,speed,time,nickname,At,d,v
351.1,9.101999,41.38646937,2.17862028,1.59,2018-11-16 06:56:43,ipc_omorsa_peu,1.0,0.9081560161182703,0.9081560161182703
305.1,9.101999,41.38647731,2.17861773,1.27,2018-11-16 06:56:44,ipc_omorsa_peu,1.0,1.4489809722761757,1.4489809722761757
296.7,9.101999,41.38648943,2.17861135,1.28,2018-11-16 06:56:45,ipc_omorsa_peu,1.0,0.7342241691309656,0.7342241691309656
243.5,9.101999,41.38649125,2.17860289,1.38,2018-11-16 06:56:46,ipc_omorsa_peu,1.0,1.6514089762895334,1.6514089762895334
269.0,10.6189995,41.3865044,2.17859369,1.25,2018-11-16 06:56:47,ipc_omorsa_peu,1.0,3.0968533893803007,3.0968533893803007
301.5,12.136,41.38652548,2.17856943,1.89,2018-11-16 06:56:48,ipc_omorsa_peu,1.0,1.4009590536430379,1.4009590536430379
307.6,10.6189995,41.38653464,2.1785579,1.62,2018-11-16 06:56:49,ipc_omorsa_peu,1.0,2.5130142048095636,2.5130142048095636
321.5,12.136,41.38655724,2.17855782,1.5,2018-11-16 06:56:50,ipc_omorsa_peu,1.0,3.023253182703306,3.023253182703306
308.0,10.6189995,41.38656786,2.17852446,1.53,2018-11-16 06:56:51,ipc_omorsa_peu,1.0,1.4751888354006375,1.4751888354006375
316.0,9.101999,41.38657786,2.17851284,1.53,2018-11-16 06:56:52,ipc_omorsa_peu,1.0,1.3863161744832548,1.3863161744832548
326.7,9.101999,41.3865865,2.17850086,1.26,2018-11-16 06:56:53,ipc_omorsa_peu,1.0,4.100606437982625,4.100606437982625
6.9,9.101999,41.38662312,2.17850666,2.32,2018-11-16 06:56:54,ipc_omorsa_peu,1.0,2.873616973727463,2.873616973727463
7.0,9.101999,41.38664763,2.17849574,2.0,2018-11-16 06:56:55,ipc_omorsa_peu,1.0,1.8172107396018726,1.8172107396018726
346.2,10.6189995,41.38664936,2.17847408,1.23,2018-11-16 06:56:56,ipc_omorsa_peu,1.0,1.2812579598882359,1.2812579598882359
341.1,7.585,41.38665391,2.17845997,0.94,2018-11-16 06:56:57,ipc_omorsa_peu,1.0,0.7645445182492014,0.7645445182492014
347.0,9.101999,41.38665937,2.1784544,0.78,2018-11-16 06:56:58,ipc_omorsa_peu,1.0,0.9549639140605207,0.9549639140605207
326.2,9.101999,41.38665079,2.1784539,0.31,2018-11-16 06:56:59,ipc_omorsa_peu,1.0,1.4886612584881154,1.4886612584881154
331.2,7.585,41.38666056,2.1784417,1.06,2018-11-16 06:57:00,ipc_omorsa_peu,1.0,4.1878017585498055,4.1878017585498055
336.5,7.585,41.38669626,2.17842571,2.85,2018-11-16 06:57:01,ipc_omorsa_peu,1.0,1.416793310951709,1.416793310951709
341.6,6.068,41.38670236,2.1784108,1.9,2018-11-16 06:57:02,ipc_omorsa_peu,1.0,1.772863781318813,1.772863781318813
339.4,6.068,41.38670861,2.17839125,1.59,2018-11-16 06:57:03,ipc_omorsa_peu,1.0,2.1142762982047274,2.1142762982047274
331.1,7.585,41.38671249,2.17836644,1.54,2018-11-16 06:57:04,ipc_omorsa_peu,1.0,3.815649688705129,3.815649688705129
322.9,6.068,41.38669924,2.17832425,1.21,2018-11-16 06:57:05,ipc_omorsa_peu,1.0,1.5996968564880427,1.5996968564880427
338.3,6.068,41.38671268,2.17831741,1.2,2018-11-16 06:57:06,ipc_omorsa_peu,1.0,1.329063140389806,1.329063140389806
337.3,6.068,41.38671693,2.17830252,0.57,2018-11-16 06:57:07,ipc_omorsa_peu,1.0,2.10447669319764,2.10447669319764
276.5,4.5509996,41.38673537,2.1783082,1.15,2018-11-16 06:57:08,ipc_omorsa_peu,1.0,1.3084494228705965,1.3084494228705965
304.0,4.5509996,41.38674269,2.17829592,1.52,2018-11-16 06:57:09,ipc_omorsa_peu,1.0,1.2143468298941555,1.2143468298941555
302.5,4.5509996,41.38674949,2.17828453,1.47,2018-11-16 06:57:10,ipc_omorsa_peu,1.0,1.8958941462980552,1.8958941462980552
300.1,4.5509996,41.38676315,2.17827093,1.39,2018-11-16 06:57:11,ipc_omorsa_peu,1.0,1.662716704858465,1.662716704858465
300.3,4.5509996,41.38677428,2.17825762,1.19,2018-11-16 06:57:12,ipc_omorsa_peu,1.0,1.846711594427322,1.846711594427322
