,time,course,haccuracy,latitude,longitude,speed,At,d,v
0,2018-11-16 06:47:40,46.0546875,10.0,41.38650651559362,2.181744351985102,0.4399999976158142,1.0,2.359746530827953,2.359746530827953
1,2018-11-16 06:47:41,30.5859375,10.0,41.38652684170881,2.181752482431178,1.379999995231628,1.0,2.963926541557116,2.963926541557116
2,2018-11-16 06:47:42,26.015625,5.0,41.38655253224204,2.181761953981762,1.539999961853027,1.0,2.5639073931933063,2.5639073931933063
3,2018-11-16 06:47:43,22.1484375,5.0,41.38657554056624,2.181763965638523,1.409999966621399,1.0,1.1763626921517234,1.1763626921517234
4,2018-11-16 06:47:44,34.27734375,5.0,41.38658549407626,2.181768743323331,1.149999976158142,1.0,1.1763626707469725,1.1763626707469725
5,2018-11-16 06:47:45,46.40625,5.0,41.38659544758627,2.181773521008139,0.8899999856948853,1.0,1.423103954812345,1.423103954812345
6,2018-11-16 06:47:46,56.6015625,7.5,41.386600497682934,2.1817891951670703,1.1899999976158142,1.0,1.4231038614560823,1.4231038614560823
7,2018-11-16 06:47:47,66.796875,10.0,41.3866055477796,2.181804869326001,1.490000009536743,1.0,2.7384156806560735,2.7384156806560735
8,2018-11-16 06:47:48,81.2109375,10.0,41.38659041844437,2.181830769406801,1.740000009536743,1.0,3.610490749843683,3.610490749843683
9,2018-11-16 06:47:49,99.84375,5.0,41.38656678147743,2.181860441344028,1.740000009536743,1.0,3.1452132895481486,3.1452132895481486
10,2018-11-16 06:47:50,112.5,5.0,41.38654469516257,2.18188399449194,1.559999942779541,1.0,3.27196266961119,3.27196266961119
11,2018-11-16 06:47:51,116.015625,10.0,41.38652340512851,2.181911068039184,2.200000047683716,1.0,2.656831867588376,2.656831867588376
12,2018-11-16 06:47:52,117.7734375,10.0,41.38650546785573,2.181932106616145,1.559999942779541,1.0,2.466737656935342,2.466737656935342
13,2018-11-16 06:47:53,122.6953125,10.0,41.38648631520698,2.18194702640379,1.529999971389771,1.0,2.1430604444005823,2.1430604444005823
14,2018-11-16 06:47:54,129.7265625,10.0,41.38647080868611,2.181962281467563,1.370000004768372,1.0,2.1879973652032185,2.1879973652032185
15,2018-11-16 06:47:55,135.0,10.0,41.38645375151316,2.18197535723651,1.399999976158142,1.0,2.1125283569021995,2.1125283569021995
16,2018-11-16 06:47:56,134.6484375,10.0,41.38643740680197,2.181988265367394,1.539999961853027,1.0,2.6530602554541147,2.6530602554541147
17,2018-11-16 06:47:57,135.3515625,10.0,41.38641783505807,2.182006454097277,1.539999961853027,1.0,2.600602139582898,2.600602139582898
18,2018-11-16 06:47:58,138.1640625,10.0,41.38639713175724,2.182020954789763,1.649999976158142,1.0,2.54884074453389,2.54884074453389
19,2018-11-16 06:47:59,144.4921875,10.0,41.38637533880899,2.182030426340347,1.929999947547913,1.0,2.6701345068941675,2.6701345068941675
20,2018-11-16 06:48:00,154.3359375,10.0,41.3863515761135,2.182035036387092,1.809999942779541,1.0,2.3191999750752124,2.3191999750752124
21,2018-11-16 06:48:01,157.8515625,30.0,41.38633104045073,2.182039897890931,1.809999942779541,1.0,2.357116418663874,2.357116418663874
22,2018-11-16 06:48:02,153.984375,30.0,41.38631234880665,2.182053225116974,1.809999942779541,1.0,3.003719262605961,3.003719262605961
23,2018-11-16 06:48:03,139.921875,30.0,41.38629625555257,2.182082142682916,2.0,1.0,3.665170435888064,3.665170435888064
24,2018-11-16 06:48:04,131.8359375,30.0,41.38627722863237,2.18211801722849,2.960000038146973,1.0,3.9230766316028145,3.9230766316028145
25,2018-11-16 06:48:05,125.5078125,30.0,41.38626398522536,2.182161603124982,3.069999933242798,1.0,3.1216757394559407,3.1216757394559407
26,2018-11-16 06:48:06,127.265625,30.0,41.38624755669514,2.182191945614463,2.960000038146973,1.0,1.9563705493971963,1.9563705493971963
27,2018-11-16 06:48:07,141.6796875,30.0,41.38623114911968,2.1821834798922595,2.340000033378601,1.0,1.9563706137227899,1.9563706137227899
28,2018-11-16 06:48:08,156.09375,30.0,41.38621474154422,2.182175014170056,1.720000028610229,1.0,4.335585252151435,4.335585252151435
29,2018-11-16 06:48:09,195.46875,30.0,41.3861882547302,2.182136876510626,2.210000038146973,1.0,4.728085237098863,4.728085237098863
30,2018-11-16 06:48:10,206.3671875,30.0,41.38615849897394,2.182096391918307,2.390000104904175,1.0,3.930867063958227,3.930867063958227
31,2018-11-16 06:48:11,203.90625,30.0,41.38613025196025,2.182068061085587,2.390000104904175,1.0,3.1118911105664364,3.1118911105664364
32,2018-11-16 06:48:12,187.3828125,30.0,41.3861034298701,2.18205741606856,2.390000104904175,1.0,3.9011518418647815,3.9011518418647815
33,2018-11-16 06:48:13,174.0234375,30.0,41.38606835160533,2.182056577878242,3.039999961853027,1.0,4.9679787904210055,4.9679787904210055
34,2018-11-16 06:48:14,166.9921875,30.0,41.38602430470416,2.182066552343016,3.599999904632568,1.0,2.6861081878545194,2.6861081878545194
35,2018-11-16 06:48:15,157.5,30.0,41.38601173184941,2.182094044985419,3.039999961853027,1.0,3.980113727790154,3.980113727790154
36,2018-11-16 06:48:16,136.7578125,30.0,41.38602983676026,2.182135200129991,2.230000019073486,1.0,2.0646745485559763,2.0646745485559763
37,2018-11-16 06:48:17,118.125,10.0,41.38603591364006,2.18215858563984,2.009999990463257,1.0,1.2141731135288611,1.2141731135288611
38,2018-11-16 06:48:18,136.40625,10.0,41.38602958530316,2.1821704460328277,1.7950000166893005,1.0,1.2141731919787635,1.2141731919787635
