course,haccuracy,latitude,longitude,speed,time,nickname
-1.0,65.0,41.413103277811466,2.187446783250372,-1.0,2018-11-09 09:53:03,zaf_0067_peu
-1.0,182.7434910083833,41.41314392245122,2.1874069509866376,-1.0,2018-11-09 09:53:09,zaf_0067_peu
-1.0,65.0,41.41310841187932,2.1875024660919653,-1.0,2018-11-09 09:53:09,zaf_0067_peu
-1.0,48.0,41.41300484060613,2.1875424700438013,1.3704787492752075,2018-11-09 09:53:12,zaf_0067_peu
-1.0,32.0,41.41295386695367,2.187468166613068,1.3704787492752075,2018-11-09 09:53:13,zaf_0067_peu
-1.0,32.0,41.41298616095606,2.1875400275647414,1.3704787492752075,2018-11-09 09:53:14,zaf_0067_peu
-1.0,24.0,41.413037650842845,2.187628763130324,0.7597006559371948,2018-11-09 09:53:15,zaf_0067_peu
-1.0,24.0,41.41309059527339,2.1875418046559107,1.0351632833480835,2018-11-09 09:53:16,zaf_0067_peu
-1.0,24.0,41.41316521932816,2.187497367958152,1.3599368333816528,2018-11-09 09:53:17,zaf_0067_peu
-1.0,24.0,41.413176404961845,2.1874552452772367,1.0351632833480835,2018-11-09 09:53:18,zaf_0067_peu
-1.0,12.0,41.41321516932544,2.1874268554955787,0.7753710150718689,2018-11-09 09:53:19,zaf_0067_peu
-1.0,16.0,41.41328299241414,2.1874061137752165,0.7753710150718689,2018-11-09 09:53:20,zaf_0067_peu
-1.0,16.0,41.41330378383411,2.187387340918926,1.2892694473266602,2018-11-09 09:53:23,zaf_0067_peu
256.2219245234424,12.0,41.41329639642083,2.187354928133828,0.7751468420028687,2018-11-09 09:53:25,zaf_0067_peu
273.83108110946245,25.0,41.41330978300216,2.187332846336973,0.9415304064750672,2018-11-09 09:53:26,zaf_0067_peu
275.8345121968106,25.0,41.41331888335329,2.187310099135462,0.9415304064750672,2018-11-09 09:53:27,zaf_0067_peu
253.44567119188568,25.0,41.41334192879973,2.18728251320919,0.8053695559501648,2018-11-09 09:53:28,zaf_0067_peu
291.6250899351797,25.0,41.41334259906652,2.187245133488266,0.8053695559501648,2018-11-09 09:53:29,zaf_0067_peu
268.98227517615703,25.0,41.41335945377648,2.1872178330861405,0.6429498791694641,2018-11-09 09:53:31,zaf_0067_peu
237.49081374359943,25.0,41.413349333322536,2.187181859853265,0.9114215970039368,2018-11-09 09:53:35,zaf_0067_peu
276.60796281842283,25.0,41.41334452973883,2.187137569064019,2.524649381637573,2018-11-09 09:53:37,zaf_0067_peu
291.8259794590481,25.0,41.41333707649097,2.1870993159249386,2.524649381637573,2018-11-09 09:53:38,zaf_0067_peu
289.6993590798296,25.0,41.41334158642319,2.187070270860652,2.524649381637573,2018-11-09 09:53:39,zaf_0067_peu
298.081476512296,25.0,41.41334053150476,2.1870439862692024,2.620401382446289,2018-11-09 09:53:40,zaf_0067_peu
301.07752533134374,25.0,41.4133530866059,2.187013163851258,1.6956316232681274,2018-11-09 09:53:41,zaf_0067_peu
295.85136510677347,25.0,41.41335537555332,2.1869843518793592,1.5333231687545776,2018-11-09 09:53:44,zaf_0067_peu
113.36392131531416,25.0,41.41333759898553,2.187013854078884,1.4139539003372192,2018-11-09 09:53:48,zaf_0067_peu
263.3607562816697,25.0,41.41332446025202,2.1870404823669407,0.0514457188546657,2018-11-09 09:53:50,zaf_0067_peu
293.9580913103593,25.0,41.41331589953568,2.187006217747657,1.0958720445632937,2018-11-09 09:53:53,zaf_0067_peu
296.4089271090999,25.0,41.4133159874656,2.186973312885884,1.1118850708007812,2018-11-09 09:53:54,zaf_0067_peu
294.6594697758495,25.0,41.41331910728799,2.186934362059668,1.2100883722305298,2018-11-09 09:53:55,zaf_0067_peu
300.96545558744214,25.0,41.41331735347055,2.1869026768071262,1.2100883722305298,2018-11-09 09:53:56,zaf_0067_peu
299.9291519658111,6.0,41.41330789586075,2.18686799975436,1.0158036947250366,2018-11-09 09:53:58,zaf_0067_peu
304.9629194218405,25.0,41.41332613430144,2.186843893571939,0.8983244299888611,2018-11-09 09:54:00,zaf_0067_peu
306.4116298655569,25.0,41.4133388605012,2.186819459938209,0.9323142170906068,2018-11-09 09:54:02,zaf_0067_peu
304.8644007732522,25.0,41.41335102317276,2.1867850895206744,1.338706374168396,2018-11-09 09:54:04,zaf_0067_peu
304.5035755397788,25.0,41.41335945851476,2.1867493138450342,1.3034218549728394,2018-11-09 09:54:06,zaf_0067_peu
302.0555810997329,25.0,41.41337871661345,2.1867121052279264,1.3391456604003906,2018-11-09 09:54:08,zaf_0067_peu
300.3721853561348,25.0,41.41339398116895,2.186692057090624,1.3391456604003906,2018-11-09 09:54:09,zaf_0067_peu
298.23381705154395,25.0,41.41340409728474,2.1866710785142383,1.1866610050201416,2018-11-09 09:54:11,zaf_0067_peu
300.6781778309514,25.0,41.41341791928482,2.186635680070407,1.145788550376892,2018-11-09 09:54:13,zaf_0067_peu
292.1588282376811,25.0,41.41343360135747,2.186608209863705,1.141135811805725,2018-11-09 09:54:16,zaf_0067_peu
289.3913448690187,6.0,41.413449938727055,2.186571635668712,1.1625150442123413,2018-11-09 09:54:18,zaf_0067_peu
288.67406572314064,25.0,41.413454405613074,2.1865468319878176,1.1424776315689087,2018-11-09 09:54:20,zaf_0067_peu
287.82971773794367,25.0,41.4134602153478,2.186514260430907,1.1719062328338623,2018-11-09 09:54:23,zaf_0067_peu
282.32354707815955,25.0,41.4134565483027,2.186482351251415,1.180550456047058,2018-11-09 09:54:25,zaf_0067_peu
