course,haccuracy,latitude,longitude,speed,time,nickname
-1.0,65.0,41.42132225814304,2.162937667933331,-1.0,2018-11-15 07:05:08,ift_1701_peu
-1.0,409.08574274760974,41.42109095720998,2.1629227819773766,-1.0,2018-11-15 07:05:41,ift_1701_peu
-1.0,65.0,41.421405636198806,2.162999901550417,-1.0,2018-11-15 07:05:41,ift_1701_peu
-1.0,10.0,41.42132259443535,2.163126971574652,0.4300000071525574,2018-11-15 07:05:43,ift_1701_peu
31.9921875,10.0,41.42137594524903,2.1631577331592915,0.4300000071525574,2018-11-15 07:05:45,ift_1701_peu
58.7109375,10.0,41.42142573375387,2.163056815045106,0.9900000095367432,2018-11-15 07:05:46,ift_1701_peu
25.6640625,10.0,41.42144689805938,2.1630829665830014,0.9900000095367432,2018-11-15 07:05:47,ift_1701_peu
170.5078125,10.0,41.42143755223734,2.163107860835421,0.3199999928474426,2018-11-15 07:05:51,ift_1701_peu
158.90625,10.0,41.42142229717357,2.163136778401362,1.340000033378601,2018-11-15 07:05:54,ift_1701_peu
171.9140625,10.0,41.4213914517699,2.163154296578991,1.340000033378601,2018-11-15 07:05:56,ift_1701_peu
161.3671875,10.0,41.42135633159561,2.1631621755679724,1.6100000143051147,2018-11-15 07:05:58,ift_1701_peu
201.796875,10.0,41.42133738849444,2.1631642710437653,1.6100000143051147,2018-11-15 07:05:59,ift_1701_peu
195.1171875,10.0,41.421301262491774,2.163163600491512,1.100000023841858,2018-11-15 07:06:01,ift_1701_peu
186.6796875,10.0,41.42127573959662,2.1631603315492747,0.6100000143051147,2018-11-15 07:06:03,ift_1701_peu
190.546875,10.0,41.42125738322867,2.1631665341576216,0.3799999952316284,2018-11-15 07:06:06,ift_1701_peu
155.7421875,10.0,41.42123571600897,2.163183046506869,0.9800000190734864,2018-11-15 07:06:10,ift_1701_peu
144.140625,10.0,41.42122955531014,2.163199055941927,1.0800000429153442,2018-11-15 07:06:14,ift_1701_peu
163.4765625,10.0,41.42121417451782,2.163213305177319,0.4600000083446502,2018-11-15 07:06:17,ift_1701_peu
226.40625,10.0,41.42118961554153,2.1632228605469344,0.4799999892711639,2018-11-15 07:06:20,ift_1701_peu
157.1484375,10.0,41.421160907523166,2.163225458936917,0.8199999928474426,2018-11-15 07:06:23,ift_1701_peu
167.6953125,10.0,41.42114221587909,2.1632293146123764,0.6899999976158142,2018-11-15 07:06:25,ift_1701_peu
134.296875,10.0,41.42111652534587,2.163230571897852,1.0299999713897705,2018-11-15 07:06:29,ift_1701_peu
129.7265625,10.0,41.42110500022901,2.1632418874671338,0.3600000143051147,2018-11-15 07:06:33,ift_1701_peu
207.7734375,10.0,41.421084338837694,2.1632423065622923,0.6200000047683716,2018-11-15 07:06:37,ift_1701_peu
236.6015625,10.0,41.421078261957895,2.1632260456701395,0.4600000083446502,2018-11-15 07:06:41,ift_1701_peu
90.3515625,10.0,41.42106761694087,2.1632376126965163,0.5099999904632568,2018-11-15 07:06:45,ift_1701_peu
41.1328125,10.0,41.42107277181132,2.1632688771953466,1.2400000095367432,2018-11-15 07:06:47,ift_1701_peu
65.0390625,10.0,41.42108580567075,2.1633028239031917,1.399999976158142,2018-11-15 07:06:49,ift_1701_peu
76.9921875,10.0,41.421091631093454,2.16334087774359,1.2599999904632568,2018-11-15 07:06:51,ift_1701_peu
34.1015625,10.0,41.42109988726808,2.163369795309532,0.9900000095367432,2018-11-15 07:06:53,ift_1701_peu
67.5,10.0,41.42111547760798,2.1633917558958413,1.090000033378601,2018-11-15 07:06:55,ift_1701_peu
4.921875,10.0,41.42113266050948,2.163415392862785,1.1299999952316284,2018-11-15 07:06:57,ift_1701_peu
27.421875,10.0,41.42114674210681,2.1634340845068576,1.1200000047683716,2018-11-15 07:06:59,ift_1701_peu
101.6015625,10.0,41.42114871185405,2.163470294328558,1.0,2018-11-15 07:07:02,ift_1701_peu
103.7109375,10.0,41.42114121005071,2.1635035704841497,1.309999942779541,2018-11-15 07:07:04,ift_1701_peu
116.015625,10.0,41.42113094221933,2.1635362599065187,1.1799999475479126,2018-11-15 07:07:06,ift_1701_peu
107.2265625,10.0,41.42112113539262,2.16357297264241,1.4199999570846558,2018-11-15 07:07:08,ift_1701_peu
98.7890625,10.0,41.42111304685606,2.163616307081807,1.4500000476837158,2018-11-15 07:07:10,ift_1701_peu
85.78125,10.0,41.421113172584604,2.163659390064109,1.4500000476837158,2018-11-15 07:07:12,ift_1701_peu
114.9609375,10.0,41.42110743098093,2.163695432247746,1.6399999856948853,2018-11-15 07:07:13,ift_1701_peu
149.4140625,10.0,41.42109008044137,2.1637295465936544,1.6399999856948853,2018-11-15 07:07:15,ift_1701_peu
137.8125,10.0,41.42106698829813,2.163755111398328,1.3899999856948853,2018-11-15 07:07:17,ift_1701_peu
141.6796875,10.0,41.421043141783606,2.1637776587178594,1.409999966621399,2018-11-15 07:07:19,ift_1701_peu
150.8203125,10.0,41.42102218702568,2.1637961827238685,1.2300000190734863,2018-11-15 07:07:21,ift_1701_peu
157.1484375,10.0,41.42099867578728,2.1638143714537508,1.6399999856948853,2018-11-15 07:07:23,ift_1701_peu
213.3984375,10.0,41.42098413318528,2.163828201593984,0.0,2018-11-15 07:07:27,ift_1701_peu
154.3359375,10.0,41.42097503882034,2.1638538502176887,0.5199999809265137,2018-11-15 07:07:30,ift_1701_peu
150.46875,10.0,41.420957269185614,2.163870530205,2.289999961853028,2018-11-15 07:07:31,ift_1701_peu
