course,haccuracy,latitude,longitude,speed,time,nickname
88.18491440412377,16.655954529376856,41.36079191460013,2.139974814237329,0.7732383012771606,2018-11-08 06:51:18,mon_0001_3
-1.0,1668.640730189874,41.36046965306472,2.139993550989029,-1.0,2018-11-08 06:53:02,mon_0001_3
-1.0,1668.6407312098686,41.36021460946001,2.1396343933273494,-1.0,2018-11-08 06:53:02,mon_0001_3
-1.0,65.0,41.36069993070896,2.1404052465259564,-1.0,2018-11-08 06:53:03,mon_0001_3
150.99240954694775,61.03046478042229,41.36063507596077,2.140442798848565,0.744363009929657,2018-11-08 06:53:05,mon_0001_3
93.10577847231286,51.037188802009474,41.3606189622066,2.14048364781472,0.744363009929657,2018-11-08 06:53:07,mon_0001_3
56.4373726477749,44.99811983639264,41.36061625293523,2.140540322238284,0.744363009929657,2018-11-08 06:53:08,mon_0001_3
88.18491440412377,16.655954529376856,41.36079191460013,2.139974814237329,0.7732383012771606,2018-11-08 06:51:18,mon_0001_3
-1.0,1668.640730189874,41.36046965306472,2.139993550989029,-1.0,2018-11-08 06:53:02,mon_0001_3
-1.0,1668.6407312098686,41.36021460946001,2.1396343933273494,-1.0,2018-11-08 06:53:02,mon_0001_3
-1.0,65.0,41.36069993070896,2.1404052465259564,-1.0,2018-11-08 06:53:03,mon_0001_3
150.99240954694775,61.03046478042229,41.36063507596077,2.140442798848565,0.744363009929657,2018-11-08 06:53:05,mon_0001_3
93.10577847231286,51.037188802009474,41.3606189622066,2.14048364781472,0.744363009929657,2018-11-08 06:53:07,mon_0001_3
56.4373726477749,44.99811983639264,41.36061625293523,2.140540322238284,0.744363009929657,2018-11-08 06:53:08,mon_0001_3
