,course,haccuracy,latitude,longitude,speed,time,nickname
0,-1.0,65.0,41.44152094587042,2.1874554099474275,-1.0,2018-11-07 20:01:46,san_17_peu_sol
1,-1.0,104.36142792146991,41.441371620541446,2.1873091351395173,-1.0,2018-11-07 20:01:46,san_17_peu_sol
2,-1.0,65.0,41.44116379607308,2.18719218212144,-1.0,2018-11-07 20:01:47,san_17_peu_sol
3,179.296875,30.0,41.44123057838664,2.18697868287767,1.1699999570846558,2018-11-07 20:01:50,san_17_peu_sol
4,214.1015625,30.0,41.441282210910174,2.1869793534299236,1.1699999570846558,2018-11-07 20:01:51,san_17_peu_sol
5,233.4375,10.0,41.441338746847066,2.186986226590524,1.3200000524520874,2018-11-07 20:01:52,san_17_peu_sol
6,232.03125,30.0,41.44130094446376,2.186931492762814,1.3200000524520874,2018-11-07 20:01:53,san_17_peu_sol
7,219.375,10.0,41.441207737700495,2.1870114561190706,1.2899999618530273,2018-11-07 20:01:54,san_17_peu_sol
8,205.3125,10.0,41.441086535380634,2.187018916012893,1.5299999713897705,2018-11-07 20:01:55,san_17_peu_sol
9,-1.0,65.0,41.44152094587042,2.1874554099474275,-1.0,2018-11-07 20:01:46,san_17_peu_sol
10,-1.0,104.36142792146991,41.441371620541446,2.1873091351395173,-1.0,2018-11-07 20:01:46,san_17_peu_sol
11,-1.0,65.0,41.44116379607308,2.18719218212144,-1.0,2018-11-07 20:01:47,san_17_peu_sol
12,179.296875,30.0,41.44123057838664,2.18697868287767,1.1699999570846558,2018-11-07 20:01:50,san_17_peu_sol
13,214.1015625,30.0,41.441282210910174,2.1869793534299236,1.1699999570846558,2018-11-07 20:01:51,san_17_peu_sol
14,233.4375,10.0,41.441338746847066,2.186986226590524,1.3200000524520874,2018-11-07 20:01:52,san_17_peu_sol
15,232.03125,30.0,41.44130094446376,2.186931492762814,1.3200000524520874,2018-11-07 20:01:53,san_17_peu_sol
16,219.375,10.0,41.441207737700495,2.1870114561190706,1.2899999618530273,2018-11-07 20:01:54,san_17_peu_sol
17,205.3125,10.0,41.441086535380634,2.187018916012893,1.5299999713897705,2018-11-07 20:01:55,san_17_peu_sol
18,-1.0,10.0,41.44106935247913,2.1869629248997073,0.0,2018-11-07 20:01:56,san_17_peu_sol
19,-1.0,65.0,41.44152094587042,2.1874554099474275,-1.0,2018-11-07 20:01:46,san_17_peu_sol
20,-1.0,104.36142792146991,41.441371620541446,2.1873091351395173,-1.0,2018-11-07 20:01:46,san_17_peu_sol
21,-1.0,65.0,41.44116379607308,2.18719218212144,-1.0,2018-11-07 20:01:47,san_17_peu_sol
22,179.296875,30.0,41.44123057838664,2.18697868287767,1.1699999570846558,2018-11-07 20:01:50,san_17_peu_sol
23,214.1015625,30.0,41.441282210910174,2.1869793534299236,1.1699999570846558,2018-11-07 20:01:51,san_17_peu_sol
24,233.4375,10.0,41.441338746847066,2.186986226590524,1.3200000524520874,2018-11-07 20:01:52,san_17_peu_sol
25,232.03125,30.0,41.44130094446376,2.186931492762814,1.3200000524520874,2018-11-07 20:01:53,san_17_peu_sol
26,219.375,10.0,41.441207737700495,2.1870114561190706,1.2899999618530273,2018-11-07 20:01:54,san_17_peu_sol
27,205.3125,10.0,41.441086535380634,2.187018916012893,1.5299999713897705,2018-11-07 20:01:55,san_17_peu_sol
28,-1.0,10.0,41.44106935247913,2.1869629248997073,0.0,2018-11-07 20:01:56,san_17_peu_sol
29,204.9609375,10.0,41.44111675214157,2.1869563870152335,1.4500000476837158,2018-11-07 20:01:57,san_17_peu_sol
30,216.2109375,10.0,41.44112270329282,2.1869870647808414,1.5099999904632568,2018-11-07 20:01:59,san_17_peu_sol
31,204.9609375,10.0,41.441094204822036,2.18700508587266,1.5099999904632568,2018-11-07 20:02:01,san_17_peu_sol
32,201.09375,10.0,41.44106340132788,2.1870065107961993,1.5800000429153442,2018-11-07 20:02:03,san_17_peu_sol
33,203.5546875,10.0,41.44103804607079,2.186996620150457,3.0399999618530273,2018-11-07 20:02:04,san_17_peu_sol
34,-1.0,65.0,41.44152094587042,2.1874554099474275,-1.0,2018-11-07 20:01:46,san_17_peu_sol
35,-1.0,104.36142792146991,41.441371620541446,2.1873091351395173,-1.0,2018-11-07 20:01:46,san_17_peu_sol
36,-1.0,65.0,41.44116379607308,2.18719218212144,-1.0,2018-11-07 20:01:47,san_17_peu_sol
37,179.296875,30.0,41.44123057838664,2.18697868287767,1.1699999570846558,2018-11-07 20:01:50,san_17_peu_sol
38,214.1015625,30.0,41.441282210910174,2.1869793534299236,1.1699999570846558,2018-11-07 20:01:51,san_17_peu_sol
39,233.4375,10.0,41.441338746847066,2.186986226590524,1.3200000524520874,2018-11-07 20:01:52,san_17_peu_sol
40,232.03125,30.0,41.44130094446376,2.186931492762814,1.3200000524520874,2018-11-07 20:01:53,san_17_peu_sol
41,219.375,10.0,41.441207737700495,2.1870114561190706,1.2899999618530273,2018-11-07 20:01:54,san_17_peu_sol
42,205.3125,10.0,41.441086535380634,2.187018916012893,1.5299999713897705,2018-11-07 20:01:55,san_17_peu_sol
43,-1.0,10.0,41.44106935247913,2.1869629248997073,0.0,2018-11-07 20:01:56,san_17_peu_sol
44,204.9609375,10.0,41.44111675214157,2.1869563870152335,1.4500000476837158,2018-11-07 20:01:57,san_17_peu_sol
45,216.2109375,10.0,41.44112270329282,2.1869870647808414,1.5099999904632568,2018-11-07 20:01:59,san_17_peu_sol
46,204.9609375,10.0,41.441094204822036,2.18700508587266,1.5099999904632568,2018-11-07 20:02:01,san_17_peu_sol
