course,haccuracy,latitude,longitude,speed,time,nickname
0.0,8.802283,41.43928896516825,2.1859361978642267,1.5983939,2018-11-07 13:52:24,san_26_peu_sol
0.0,5.0,41.4394485409059,2.185898050718546,1.3171635,2018-11-07 13:52:25,san_26_peu_sol
258.33588,9.1099205,41.43933934714891,2.185945843593832,1.1195841,2018-11-07 13:52:26,san_26_peu_sol
246.782,7.1574206,41.43927899018144,2.1859186526105536,1.0749689,2018-11-07 13:52:27,san_26_peu_sol
214.16223,7.2812943,41.43923887994326,2.1859053889248905,1.2055445,2018-11-07 13:52:28,san_26_peu_sol
211.15952,5.0,41.43924174079478,2.185853591795285,1.0823492,2018-11-07 13:52:29,san_26_peu_sol
194.01286,5.0,41.43924151906053,2.185809362729623,1.1615804,2018-11-07 13:52:30,san_26_peu_sol
189.25633,5.0,41.43921976376163,2.185795597934212,1.4172051,2018-11-07 13:52:31,san_26_peu_sol
175.89937,5.0,41.439211381279975,2.185783815498931,1.220133,2018-11-07 13:52:32,san_26_peu_sol
165.75696,5.0,41.43919930885887,2.185781399099357,1.1563414,2018-11-07 13:52:33,san_26_peu_sol
165.85425,5.0,41.4391817482808,2.185778694318357,1.1358024,2018-11-07 13:52:34,san_26_peu_sol
172.87228,5.0,41.43915784380452,2.1857742532766595,1.4174203,2018-11-07 13:52:35,san_26_peu_sol
172.24013,5.0,41.43913709805926,2.185774519963946,1.2527158,2018-11-07 13:52:36,san_26_peu_sol
175.92073,5.0,41.43911908870534,2.185774867424617,1.0183964,2018-11-07 13:52:37,san_26_peu_sol
186.06685,5.0,41.4391037723012,2.185766488920481,1.0519947,2018-11-07 13:52:38,san_26_peu_sol
190.91144,5.0,41.43909080203512,2.1857653287219523,1.2511653,2018-11-07 13:52:39,san_26_peu_sol
197.47127,5.0,41.439079765679736,2.185748276462011,1.2499762,2018-11-07 13:52:40,san_26_peu_sol
197.21654,5.0,41.4390727584953,2.1857336887867547,1.2132746,2018-11-07 13:52:41,san_26_peu_sol
195.92497,5.0,41.43906273127207,2.1857183884095286,1.3658803,2018-11-07 13:52:42,san_26_peu_sol
193.83699,5.0,41.43905689402502,2.185698443562528,1.2840799,2018-11-07 13:52:43,san_26_peu_sol
194.22404,5.0,41.439048431625565,2.185669842888043,1.3779652,2018-11-07 13:52:44,san_26_peu_sol
195.5558,5.0,41.439037230359865,2.185643011798169,1.7068911,2018-11-07 13:52:45,san_26_peu_sol
199.74875,5.0,41.43902212952666,2.18562699126508,1.6806595,2018-11-07 13:52:46,san_26_peu_sol
196.19649,5.0,41.43900806069632,2.185613893414228,1.6920111,2018-11-07 13:52:47,san_26_peu_sol
203.995,5.0,41.43899666305289,2.185580568081579,1.6151377,2018-11-07 13:52:48,san_26_peu_sol
204.46706,5.0,41.43898967542968,2.1855457224108235,1.5699018,2018-11-07 13:52:49,san_26_peu_sol
204.21982,5.0,41.43898063085007,2.185520564872332,1.4389962,2018-11-07 13:52:50,san_26_peu_sol
196.56557,5.0,41.43897109372528,2.1855099223418057,1.2042464,2018-11-07 13:52:51,san_26_peu_sol
194.8033,5.0,41.43896171977271,2.185502512965974,1.0541148,2018-11-07 13:52:52,san_26_peu_sol
201.85936,5.0,41.43894744546234,2.1854983608637526,1.1259779,2018-11-07 13:52:53,san_26_peu_sol
202.69142,5.0,41.438929403316834,2.185490238554712,1.4041104,2018-11-07 13:52:54,san_26_peu_sol
205.63489,5.0,41.43891125343378,2.185484823393405,1.4621351,2018-11-07 13:52:55,san_26_peu_sol
208.02629,5.0,41.43888938347336,2.1854756494729006,1.7785318,2018-11-07 13:52:56,san_26_peu_sol
210.3071,5.0,41.43887543857492,2.1854624220434165,1.619973,2018-11-07 13:52:57,san_26_peu_sol
201.06754,5.0,41.43886300073935,2.185462125743784,1.2715197,2018-11-07 13:52:58,san_26_peu_sol
183.27257,5.0,41.43885085052736,2.185466788727765,1.1301358,2018-11-07 13:52:59,san_26_peu_sol
172.98622,5.0,41.43884177292837,2.185471543429945,1.0239878,2018-11-07 13:53:00,san_26_peu_sol
155.20969,5.0,41.43883238115493,2.185474541961416,0.8761234,2018-11-07 13:53:01,san_26_peu_sol
153.9821,5.0,41.43882032877737,2.1854739744504936,0.85236615,2018-11-07 13:53:02,san_26_peu_sol
153.70331,5.0,41.43880839976799,2.1854728119510662,0.7827181,2018-11-07 13:53:03,san_26_peu_sol
147.3987,5.0,41.43880197413196,2.1854731771665588,0.58024216,2018-11-07 13:53:04,san_26_peu_sol
165.01653,5.0,41.43879382821426,2.1854692455839744,0.32097822,2018-11-07 13:53:05,san_26_peu_sol
63.779938,5.0,41.4387896597145,2.1854734697086786,1.1059126,2018-11-07 13:53:16,san_26_peu_sol
63.779938,5.0,41.43878856930416,2.185486309120513,0.43493345,2018-11-07 13:53:17,san_26_peu_sol
189.57625,5.0,41.43874891737898,2.1854952281716344,2.4842455,2018-11-07 13:53:18,san_26_peu_sol
194.15204,5.0,41.43871383974356,2.1854897607712966,2.7339942,2018-11-07 13:53:19,san_26_peu_sol
